LAT;;;;;10.8230;10.8230;10.8230
LON;;;;;106.630;106.630;106.630
ASL;;;;;7.00000;7.00000;7.00000
CITY;;;;;Ho Chi Minh City;Ho Chi Minh City;Ho Chi Minh City
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;2 m above gnd;sfc
NAME;;;;;Temperature;Relative Humidity;Shortwave Radiation
UNIT;;;;;°C;%;W/m2
AGGREGATION;;;;;;;
UTC_OFFSET;;;;;7;7;7

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Shortwave Radiation  [sfc]
2019;05;14;13;00;32.74;53.00;215.38
2019;05;14;14;00;32.41;53.00;167.32
2019;05;14;15;00;32.91;51.00;273.23
2019;05;14;16;00;33.10;51.00;356.00
2019;05;14;17;00;32.64;52.00;259.88
2019;05;14;18;00;31.59;55.00;104.13
2019;05;14;19;00;30.73;59.00;0.89
2019;05;14;20;00;30.08;64.00;0.00
2019;05;14;21;00;29.66;69.00;0.00
2019;05;14;22;00;29.41;73.00;0.00
2019;05;14;23;00;28.97;77.00;0.00
2019;05;15;00;00;28.98;77.00;0.00
2019;05;15;01;00;28.27;79.00;0.00
2019;05;15;02;00;27.55;83.00;0.00
2019;05;15;03;00;27.11;84.00;0.00
2019;05;15;04;00;26.78;85.00;0.00
2019;05;15;05;00;26.45;87.00;0.00
2019;05;15;06;00;26.91;84.00;16.02
2019;05;15;07;00;29.33;72.00;191.35
2019;05;15;08;00;30.49;65.00;361.34
2019;05;15;09;00;32.21;58.00;577.61
2019;05;15;10;00;32.82;54.00;646.14
2019;05;15;11;00;34.16;51.00;586.51
2019;05;15;12;00;33.53;52.00;608.76
2019;05;15;13;00;33.55;51.00;593.63
2019;05;15;14;00;34.33;49.00;325.74
2019;05;15;15;00;35.15;46.00;466.36
2019;05;15;16;00;34.93;47.00;446.78
2019;05;15;17;00;34.32;48.00;325.74
2019;05;15;18;00;32.99;52.00;73.87
2019;05;15;19;00;32.14;57.00;0.00
2019;05;15;20;00;30.83;64.00;0.00
2019;05;15;21;00;29.55;72.00;0.00
2019;05;15;22;00;28.88;77.00;0.00
2019;05;15;23;00;28.22;82.00;0.00
2019;05;16;00;00;27.94;83.00;0.00
2019;05;16;01;00;27.70;83.00;0.00
2019;05;16;02;00;27.59;83.00;0.00
2019;05;16;03;00;27.37;84.00;0.00
2019;05;16;04;00;27.13;84.00;0.00
2019;05;16;05;00;26.87;85.00;0.00
2019;05;16;06;00;27.25;84.00;16.02
2019;05;16;07;00;29.52;72.00;191.35
2019;05;16;08;00;29.95;67.00;236.74
2019;05;16;09;00;31.89;60.00;529.55
2019;05;16;10;00;33.14;55.00;606.09
